timestamp,flow_id,packet_size,sequence_number,delay_ms
0.0,1,1024,0,0
0.0006883144378662109,1,1024,1,0
0.0007691383361816406,1,1024,2,0
0.0008172988891601562,1,1024,3,0
0.0008351802825927734,1,1024,4,0
0.0008571147918701172,1,1024,5,0
0.0009262561798095703,1,1024,6,0
0.0009751319885253906,1,1024,7,0
0.0010082721710205078,1,1024,8,0
0.0010251998901367188,1,1024,9,0
0.0010411739349365234,1,1024,10,0
0.0010552406311035156,1,1024,11,0
0.0010690689086914062,1,1024,12,0
0.0010831356048583984,1,1024,13,0
0.0010962486267089844,1,1024,14,0
0.001110076904296875,1,1024,15,0
0.001123189926147461,1,1024,16,0
0.0011372566223144531,1,1024,17,0
0.001150369644165039,1,1024,18,0
0.0011641979217529297,1,1024,19,0
0.0011773109436035156,1,1024,20,0
0.001190185546875,1,1024,21,0
0.001203298568725586,1,1024,22,0
0.0012161731719970703,1,1024,23,0
0.0012292861938476562,1,1024,24,0
0.0012421607971191406,1,1024,25,0
0.0012552738189697266,1,1024,26,0
0.0012700557708740234,1,1024,27,0
0.0012822151184082031,1,1024,28,0
0.001295328140258789,1,1024,29,0
0.0013082027435302734,1,1024,30,0
0.0013222694396972656,1,1024,31,0
0.00133514404296875,1,1024,32,0
0.0014033317565917969,1,1024,33,0
0.0014162063598632812,1,1024,34,0
0.0015332698822021484,1,1024,35,0
0.0015501976013183594,1,1024,36,0
0.0016431808471679688,1,1024,37,0
0.001657247543334961,1,1024,38,0
0.0017611980438232422,1,1024,39,0
0.0017752647399902344,1,1024,40,0
0.001882314682006836,1,1024,41,0
0.0019042491912841797,1,1024,42,0
0.0019502639770507812,1,1024,43,0
0.001966238021850586,1,1024,44,0
0.002002239227294922,1,1024,45,0
0.0020160675048828125,1,1024,46,0
0.0020532608032226562,1,1024,47,0
0.002070188522338867,1,1024,48,0
0.0020873546600341797,1,1024,49,0
0.002103090286254883,1,1024,50,0
0.002117156982421875,1,1024,51,0
0.002131223678588867,1,1024,52,0
0.0022172927856445312,1,1024,53,0
0.002231121063232422,1,1024,54,0
0.0022552013397216797,1,1024,55,0
0.0022683143615722656,1,1024,56,0
0.0023033618927001953,1,1024,57,0
0.002318143844604492,1,1024,58,0
0.0023412704467773438,1,1024,59,0
0.002355337142944336,1,1024,60,0
0.002390146255493164,1,1024,61,0
0.00240325927734375,1,1024,62,0
0.002417325973510742,1,1024,63,0
0.0024302005767822266,1,1024,64,0
0.002498149871826172,1,1024,65,0
0.002511262893676758,1,1024,66,0
0.0025243759155273438,1,1024,67,0
0.002537250518798828,1,1024,68,0
0.002553224563598633,1,1024,69,0
0.0025663375854492188,1,1024,70,0
0.0026013851165771484,1,1024,71,0
0.002613067626953125,1,1024,72,0
0.002627134323120117,1,1024,73,0
0.0026412010192871094,1,1024,74,0
0.0027053356170654297,1,1024,75,0
0.002766132354736328,1,1024,76,0
0.002781391143798828,1,1024,77,0
0.0027952194213867188,1,1024,78,0
0.002809286117553711,1,1024,79,0
0.0028221607208251953,1,1024,80,0
0.0028362274169921875,1,1024,81,0
0.002850055694580078,1,1024,82,0
0.002888202667236328,1,1024,83,0
0.0029010772705078125,1,1024,84,0
0.002933025360107422,1,1024,85,0
0.002947092056274414,1,1024,86,0
0.0029611587524414062,1,1024,87,0
0.0029752254486083984,1,1024,88,0
0.002989053726196289,1,1024,89,0
0.003002166748046875,1,1024,90,0
0.003015279769897461,1,1024,91,0
0.003028392791748047,1,1024,92,0
0.0030422210693359375,1,1024,93,0
0.0030553340911865234,1,1024,94,0
0.003070354461669922,1,1024,95,0
0.0030832290649414062,1,1024,96,0
0.0030972957611083984,1,1024,97,0
0.003110170364379883,1,1024,98,0
0.0031251907348632812,1,1024,99,0
0.02211141586303711,1,1024,100,0
0.022150278091430664,1,1024,101,0
0.04349112510681152,1,1024,102,0
0.04353618621826172,1,1024,103,0
0.06614136695861816,1,1024,104,0
0.06617546081542969,1,1024,105,0
0.08486723899841309,1,1024,106,0
0.0872342586517334,1,1024,107,0
0.10610318183898926,1,1024,108,0
0.10735940933227539,1,1024,109,0
0.1261732578277588,1,1024,110,0
0.12743330001831055,1,1024,111,0
0.14626526832580566,1,1024,112,0
0.1475210189819336,1,1024,113,0
0.17016220092773438,1,1024,114,0
0.17020630836486816,1,1024,115,0
0.19137001037597656,1,1024,116,0
0.19144916534423828,1,1024,117,0
0.214003324508667,1,1024,118,0
0.21405315399169922,1,1024,119,0
0.2328932285308838,1,1024,120,0
0.23413610458374023,1,1024,121,0
0.25299715995788574,1,1024,122,0
0.25551319122314453,1,1024,123,0
0.2769052982330322,1,1024,124,0
0.27693819999694824,1,1024,125,0
0.297025203704834,1,1024,126,0
0.29708313941955566,1,1024,127,0
0.31969738006591797,1,1024,128,0
0.3197941780090332,1,1024,129,0
0.3385274410247803,1,1024,130,0
0.3410491943359375,1,1024,131,0
0.3611772060394287,1,1024,132,0
0.3612253665924072,1,1024,133,0
0.38129210472106934,1,1024,134,0
0.3813340663909912,1,1024,135,0
0.4026601314544678,1,1024,136,0
0.40270113945007324,1,1024,137,0
0.4253222942352295,1,1024,138,0
0.42537713050842285,1,1024,139,0
0.4479801654815674,1,1024,140,0
0.448026180267334,1,1024,141,0
0.4666743278503418,1,1024,142,0
0.46793603897094727,1,1024,143,0
0.4868772029876709,1,1024,144,0
0.4881472587585449,1,1024,145,0
0.5082721710205078,1,1024,146,0
0.5083131790161133,1,1024,147,0
0.530665397644043,1,1024,148,0
0.530738353729248,1,1024,149,0
0.5533292293548584,1,1024,150,0
0.5533792972564697,1,1024,151,0
0.5747251510620117,1,1024,152,0
0.5747823715209961,1,1024,153,0
0.5973742008209229,1,1024,154,0
0.5974211692810059,1,1024,155,0
0.6186642646789551,1,1024,156,0
0.6187090873718262,1,1024,157,0
0.642571210861206,1,1024,158,0
0.6426312923431396,1,1024,159,0
0.6626911163330078,1,1024,160,0
0.6627421379089355,1,1024,161,0
0.684084415435791,1,1024,162,0
0.6841332912445068,1,1024,163,0
0.7067551612854004,1,1024,164,0
0.7067961692810059,1,1024,165,0
0.7294001579284668,1,1024,166,0
0.7294402122497559,1,1024,167,0
0.7495181560516357,1,1024,168,0
0.7495582103729248,1,1024,169,0
0.7696471214294434,1,1024,170,0
0.7696681022644043,1,1024,171,0
0.793553352355957,1,1024,172,0
0.7935912609100342,1,1024,173,0
0.8124191761016846,1,1024,174,0
0.8136851787567139,1,1024,175,0
0.837543249130249,1,1024,176,0
0.8376030921936035,1,1024,177,0
0.8564143180847168,1,1024,178,0
0.8576791286468506,1,1024,179,0
0.8776571750640869,1,1024,180,0
0.878925085067749,1,1024,181,0
0.8990511894226074,1,1024,182,0
0.8990862369537354,1,1024,183,0
0.9203891754150391,1,1024,184,0
0.9204223155975342,1,1024,185,0
0.9417572021484375,1,1024,186,0
0.9417850971221924,1,1024,187,0
0.9617962837219238,1,1024,188,0
0.9618182182312012,1,1024,189,0
0.9819173812866211,1,1024,190,0
0.9819462299346924,1,1024,191,0
1.0020370483398438,1,1024,192,0
1.0033071041107178,1,1024,193,0
1.0259573459625244,1,1024,194,0
1.0259861946105957,1,1024,195,0
1.0448241233825684,1,1024,196,0
1.0460882186889648,1,1024,197,0
1.0661392211914062,1,1024,198,0
1.0661711692810059,1,1024,199,0
1.0900580883026123,1,1024,200,0
1.09013032913208,1,1024,201,0
1.1063930988311768,1,1024,202,0
1.1114282608032227,1,1024,203,0
1.1277923583984375,1,1024,204,0
1.132829189300537,1,1024,205,0
1.1479322910308838,1,1024,206,0
1.1529631614685059,1,1024,207,0
1.1680524349212646,1,1024,208,0
1.1743543148040771,1,1024,209,0
1.1881873607635498,1,1024,210,0
1.1969032287597656,1,1024,211,0
1.2107293605804443,1,1024,212,0
1.2182652950286865,1,1024,213,0
1.2333331108093262,1,1024,214,0
1.23964524269104,1,1024,215,0
1.2572474479675293,1,1024,216,0
1.2597732543945312,1,1024,217,0
1.2786312103271484,1,1024,218,0
1.2798781394958496,1,1024,219,0
1.30122709274292,1,1024,220,0
1.3012633323669434,1,1024,221,0
1.3225572109222412,1,1024,222,0
1.3225982189178467,1,1024,223,0
1.3426933288574219,1,1024,224,0
1.3427472114562988,1,1024,225,0
1.362840175628662,1,1024,226,0
1.362870216369629,1,1024,227,0
1.3839590549468994,1,1024,228,0
1.383993148803711,1,1024,229,0
1.405341386795044,1,1024,230,0
1.4053833484649658,1,1024,231,0
1.4242141246795654,1,1024,232,0
1.425478219985962,1,1024,233,0
1.4480981826782227,1,1024,234,0
1.4481432437896729,1,1024,235,0
1.4657022953033447,1,1024,236,0
1.4682271480560303,1,1024,237,0
1.4870891571044922,1,1024,238,0
1.4883513450622559,1,1024,239,0
1.509737253189087,1,1024,240,0
1.5097904205322266,1,1024,241,0
1.5335242748260498,1,1024,242,0
1.5335581302642822,1,1024,243,0
1.5523650646209717,1,1024,244,0
1.553626298904419,1,1024,245,0
1.5749902725219727,1,1024,246,0
1.5750300884246826,1,1024,247,0
1.5988752841949463,1,1024,248,0
1.5989131927490234,1,1024,249,0
1.6189732551574707,1,1024,250,0
1.6190142631530762,1,1024,251,0
1.6391141414642334,1,1024,252,0
1.639141321182251,1,1024,253,0
1.6617491245269775,1,1024,254,0
1.661783218383789,1,1024,255,0
1.680415391921997,1,1024,256,0
1.6816802024841309,1,1024,257,0
1.703050136566162,1,1024,258,0
1.7030892372131348,1,1024,259,0
1.722926139831543,1,1024,260,0
1.7241930961608887,1,1024,261,0
1.745746374130249,1,1024,262,0
1.7457811832427979,1,1024,263,0
1.768545150756836,1,1024,264,0
1.7685692310333252,1,1024,265,0
1.790132999420166,1,1024,266,0
1.7901642322540283,1,1024,267,0
1.8128392696380615,1,1024,268,0
1.812894344329834,1,1024,269,0
1.8342573642730713,1,1024,270,0
1.8342981338500977,1,1024,271,0
1.856903314590454,1,1024,272,0
1.8569331169128418,1,1024,273,0
1.8758621215820312,1,1024,274,0
1.8784613609313965,1,1024,275,0
1.8959124088287354,1,1024,276,0
1.8984332084655762,1,1024,277,0
1.919431209564209,1,1024,278,0
1.919464349746704,1,1024,279,0
1.9420862197875977,1,1024,280,0
1.9421281814575195,1,1024,281,0
1.960956335067749,1,1024,282,0
1.9622151851654053,1,1024,283,0
1.9846162796020508,1,1024,284,0
1.9846482276916504,1,1024,285,0
1.9871442317962646,2,512,0,0
1.9871742725372314,2,512,1,0
1.9871962070465088,2,512,2,0
1.987213134765625,2,512,3,0
1.987227201461792,2,512,4,0
1.9872403144836426,2,512,5,0
1.9872541427612305,2,512,6,0
1.987267255783081,2,512,7,0
1.9872801303863525,2,512,8,0
1.9872932434082031,2,512,9,0
1.9873063564300537,2,512,10,0
1.9873201847076416,2,512,11,0
1.9873342514038086,2,512,12,0
1.9873502254486084,2,512,13,0
1.9874351024627686,2,512,14,0
1.9874513149261475,2,512,15,0
1.9874701499938965,2,512,16,0
1.9874873161315918,2,512,17,0
1.9875032901763916,2,512,18,0
1.9875202178955078,2,512,19,0
1.9875383377075195,2,512,20,0
1.9875540733337402,2,512,21,0
1.9875681400299072,2,512,22,0
1.987584114074707,2,512,23,0
1.9875991344451904,2,512,24,0
1.9876132011413574,2,512,25,0
1.987633228302002,2,512,26,0
1.9876480102539062,2,512,27,0
1.9876673221588135,2,512,28,0
1.9876842498779297,2,512,29,0
1.9877042770385742,2,512,30,0
1.9877231121063232,2,512,31,0
1.9877402782440186,2,512,32,0
1.9877572059631348,2,512,33,0
1.987779140472412,2,512,34,0
1.987795352935791,2,512,35,0
1.9878122806549072,2,512,36,0
1.987828254699707,2,512,37,0
1.9878432750701904,2,512,38,0
1.9878573417663574,2,512,39,0
1.987870216369629,2,512,40,0
1.9878802299499512,2,512,41,0
1.987894058227539,2,512,42,0
1.9879071712493896,2,512,43,0
1.9879193305969238,2,512,44,0
1.9879322052001953,2,512,45,0
1.987943172454834,2,512,46,0
1.9879570007324219,2,512,47,0
1.9879710674285889,2,512,48,0
1.987983226776123,2,512,49,0
1.9879963397979736,2,512,50,0
1.9880104064941406,2,512,51,0
1.9880261421203613,2,512,52,0
1.9880414009094238,2,512,53,0
1.9880540370941162,2,512,54,0
1.9880661964416504,2,512,55,0
1.9880781173706055,2,512,56,0
1.988093376159668,2,512,57,0
1.988105297088623,2,512,58,0
1.9881200790405273,2,512,59,0
1.988133192062378,2,512,60,0
1.9881491661071777,2,512,61,0
1.9881601333618164,2,512,62,0
1.9881751537322998,2,512,63,0
1.9881892204284668,2,512,64,0
1.9882171154022217,2,512,65,0
1.9882311820983887,2,512,66,0
1.9882423877716064,2,512,67,0
1.9882562160491943,2,512,68,0
1.9882702827453613,2,512,69,0
1.98828125,2,512,70,0
1.988295316696167,2,512,71,0
1.9883122444152832,2,512,72,0
1.9883294105529785,2,512,73,0
1.9883441925048828,2,512,74,0
1.9883573055267334,2,512,75,0
1.9883701801300049,2,512,76,0
1.9883852005004883,2,512,77,0
1.9883971214294434,2,512,78,0
1.9884092807769775,2,512,79,0
1.9884212017059326,2,512,80,0
1.9884371757507324,2,512,81,0
1.988450050354004,2,512,82,0
1.9884653091430664,2,512,83,0
1.9884772300720215,2,512,84,0
1.9884893894195557,2,512,85,0
1.9885003566741943,2,512,86,0
1.9885172843933105,2,512,87,0
1.9885313510894775,2,512,88,0
1.9885423183441162,2,512,89,0
1.9885551929473877,2,512,90,0
1.9885661602020264,2,512,91,0
1.9885802268981934,2,512,92,0
1.9885952472686768,2,512,93,0
1.9886081218719482,2,512,94,0
1.9886271953582764,2,512,95,0
1.9886393547058105,2,512,96,0
1.9886631965637207,2,512,97,0
1.9886772632598877,2,512,98,0
1.988692283630371,2,512,99,0
2.003162145614624,1,1024,286,0
2.004476308822632,1,1024,287,0
2.0096073150634766,2,512,100,0
2.009632110595703,2,512,101,0
2.027372121810913,1,1024,288,0
2.0273962020874023,1,1024,289,0
2.03248929977417,2,512,102,0
2.0325162410736084,2,512,103,0
2.0451502799987793,1,1024,290,0
2.047675132751465,1,1024,291,0
2.0514752864837646,2,512,104,0
2.0527470111846924,2,512,105,0
2.0705342292785645,1,1024,292,0
2.0705621242523193,1,1024,293,0
2.0756590366363525,2,512,106,0
2.0756852626800537,2,512,107,0
2.0896642208099365,1,1024,294,0
2.0909671783447266,1,1024,295,0
2.093510150909424,2,512,108,0
2.0973942279815674,2,512,109,0
2.112598180770874,1,1024,296,0
2.112633228302002,1,1024,297,0
2.118953227996826,2,512,110,0
2.1189963817596436,2,512,111,0
2.132840394973755,1,1024,298,0
2.132887125015259,1,1024,299,0
2.141712188720703,2,512,112,0
2.1417441368103027,2,512,113,0
2.1544151306152344,1,1024,300,0
2.154451370239258,1,1024,301,0
