timestamp,flow_id,packet_size,sequence_number,delay_ms
1749003495.448072,2,512,297,1.21
1749003495.468332,2,512,298,1.38
1749003495.46836,2,512,299,1.37
1749003495.4899058,2,512,300,0.42
1749003495.4899352,2,512,301,0.30
1749003495.512789,2,512,302,1.29
1749003495.5128162,2,512,303,1.28
1749003495.532948,2,512,304,0.50
1749003495.532969,2,512,305,0.49
1749003495.5531251,2,512,306,1.34
1749003495.553149,2,512,307,0.48
1749003495.5770812,2,512,308,1.33
1749003495.5771,2,512,309,1.32
1749003495.597208,2,512,310,1.37
1749003495.5972228,2,512,311,1.36
1749003495.619887,2,512,312,0.60
1749003495.619903,2,512,313,0.60
1749003495.640082,2,512,314,1.15
1749003495.6401181,2,512,315,0.71
1749003495.661491,2,512,316,1.33
1749003495.6615129,2,512,317,1.33
1749003495.6814651,2,512,318,1.34
1749003495.681484,2,512,319,1.27
1749003495.7029738,2,512,320,0.53
1749003495.702996,2,512,321,0.53
1749003495.725607,2,512,322,1.34
1749003495.7256472,2,512,323,1.36
1749003495.748307,2,512,324,1.28
1749003495.7483258,2,512,325,1.28
1749003495.768481,2,512,326,0.74
1749003495.768497,2,512,327,0.74
1749003495.788565,2,512,328,1.26
1749003495.7885818,2,512,329,0.70
1749003495.8100421,2,512,330,1.37
1749003495.8100622,2,512,331,1.36
1749003495.830204,2,512,332,1.34
1749003495.83022,2,512,333,1.33
1749003495.8544,2,512,334,1.23
1749003495.854424,2,512,335,1.23
1749003495.873491,2,512,336,0.65
1749003495.8735082,2,512,337,0.21
1749003495.899102,2,512,338,1.31
1749003495.899171,2,512,339,1.36
1749003495.915767,2,512,340,1.40
1749003495.919564,2,512,341,0.89
1749003495.938775,2,512,342,0.55
1749003495.9400551,2,512,343,1.25
1749003495.9592562,2,512,344,0.24
1749003495.959281,2,512,345,0.21
1749003495.9848168,2,512,346,1.06
1749003495.984892,2,512,347,1.11
1749003496.0027819,2,512,348,0.34
1749003496.0053551,2,512,349,1.39
1749003496.025794,2,512,350,0.85
1749003496.025816,2,512,351,0.81
1749003496.04758,2,512,352,1.20
1749003496.0476081,2,512,353,1.20
1749003496.068162,2,512,354,1.02
1749003496.0681999,2,512,355,1.02
1749003496.092366,2,512,356,1.11
1749003496.092461,2,512,357,1.14
1749003496.108907,2,512,358,0.57
1749003496.1128378,2,512,359,0.76
1749003496.130549,2,512,360,1.46
1749003496.134494,2,512,361,1.63
1749003496.1524448,2,512,362,1.43
1749003496.1537228,2,512,363,0.66
1749003496.17593,2,512,364,1.86
1749003496.1761038,2,512,365,1.74
1749003496.196554,2,512,366,1.17
1749003496.196652,2,512,367,1.23
1749003496.220591,2,512,368,1.30
1749003496.22066,2,512,369,1.28
1749003496.2372968,2,512,370,1.46
1749003496.2409759,2,512,371,0.68
1749003496.260092,2,512,372,1.09
1749003496.2613068,2,512,373,0.67
1749003496.284508,2,512,374,1.05
1749003496.284827,2,512,375,1.10
1749003496.30611,2,512,376,1.39
1749003496.3061981,2,512,377,1.34
1749003496.330267,2,512,378,1.72
1749003496.330394,2,512,379,1.67
1749003496.347527,2,512,380,0.69
1749003496.350442,2,512,381,1.19
1749003496.372001,2,512,382,0.65
1749003496.3720498,2,512,383,0.65
1749003496.392705,2,512,384,0.54
1749003496.392855,2,512,385,0.55
1749003496.41329,2,512,386,1.43
1749003496.413366,2,512,387,0.92
1749003496.437962,2,512,388,1.11
1749003496.438194,2,512,389,1.18
1749003496.457242,2,512,390,1.13
1749003496.458553,2,512,391,1.20
1749003496.480265,2,512,392,0.73
1749003496.4804292,2,512,393,0.70
1749003496.503362,2,512,394,1.49
1749003496.503406,2,512,395,1.45
1749003496.5251782,2,512,396,1.42
1749003496.525219,2,512,397,1.40
1749003496.546869,2,512,398,0.42
1749003496.546905,2,512,399,0.42
1749003496.567269,2,512,400,0.23
1749003496.567298,2,512,401,0.22
1749003496.588937,2,512,402,1.46
1749003496.588964,2,512,403,1.45
1749003496.609269,2,512,404,0.22
1749003496.609291,2,512,405,0.20
1749003496.632066,2,512,406,0.87
1749003496.632087,2,512,407,0.86
1749003496.650819,2,512,408,1.47
1749003496.6520488,2,512,409,0.53
1749003496.670979,2,512,410,1.37
1749003496.672238,2,512,411,0.56
