timestamp,flow_id,packet_size,sequence_number,delay_ms
1749003491.338511,1,1024,0,1.62
1749003491.338645,1,1024,1,1.68
1749003491.3386922,1,1024,2,1.71
1749003491.338706,1,1024,3,1.71
1749003491.338733,1,1024,4,1.73
1749003491.338788,1,1024,5,1.78
1749003491.33885,1,1024,6,1.83
1749003491.3388832,1,1024,7,1.85
1749003491.3388958,1,1024,8,1.85
1749003491.338916,1,1024,9,1.87
1749003491.338927,1,1024,10,1.87
1749003491.338945,1,1024,11,1.88
1749003491.338955,1,1024,12,1.88
1749003491.338965,1,1024,13,1.89
1749003491.338987,1,1024,14,1.90
1749003491.338996,1,1024,15,1.91
1749003491.3390038,1,1024,16,1.91
1749003491.339027,1,1024,17,1.92
1749003491.339036,1,1024,18,1.93
1749003491.339046,1,1024,19,1.93
1749003491.339066,1,1024,20,1.94
1749003491.339076,1,1024,21,1.95
1749003491.339085,1,1024,22,1.95
1749003491.3391051,1,1024,23,1.97
1749003491.339115,1,1024,24,1.97
1749003491.339124,1,1024,25,1.97
1749003491.339146,1,1024,26,1.99
1749003491.339156,1,1024,27,1.99
1749003491.339164,1,1024,28,1.99
1749003491.339183,1,1024,29,2.01
1749003491.339193,1,1024,30,2.01
1749003491.339212,1,1024,31,2.03
1749003491.3392918,1,1024,32,2.10
1749003491.339303,1,1024,33,2.10
1749003491.3393111,1,1024,34,2.11
1749003491.339435,1,1024,35,2.23
1749003491.339444,1,1024,36,2.23
1749003491.3395479,1,1024,37,2.33
1749003491.3395572,1,1024,38,2.33
1749003491.339659,1,1024,39,2.42
1749003491.339735,1,1024,40,2.49
1749003491.339808,1,1024,41,2.56
1749003491.339819,1,1024,42,2.57
1749003491.339853,1,1024,43,2.59
1749003491.339862,1,1024,44,2.60
1749003491.339892,1,1024,45,2.62
1749003491.339901,1,1024,46,2.62
1749003491.339947,1,1024,47,2.66
1749003491.3399591,1,1024,48,2.67
1749003491.3399801,1,1024,49,2.68
1749003491.33999,1,1024,50,2.69
1749003491.34,1,1024,51,2.69
1749003491.3400571,1,1024,52,2.74
1749003491.340108,1,1024,53,2.78
1749003491.340118,1,1024,54,2.79
1749003491.3401442,1,1024,55,2.81
1749003491.340153,1,1024,56,2.81
1749003491.340194,1,1024,57,2.85
1749003491.340204,1,1024,58,2.85
1749003491.340229,1,1024,59,2.87
1749003491.340238,1,1024,60,2.87
1749003491.34028,1,1024,61,2.91
