timestamp,flow_id,packet_size,sequence_number,delay_ms
0.0,1,1024,0,0
0.00010085105895996094,1,1024,1,0
0.00013899803161621094,1,1024,2,0
0.00016069412231445312,1,1024,3,0
0.00018787384033203125,1,1024,4,0
0.00021576881408691406,1,1024,5,0
0.00023674964904785156,1,1024,6,0
0.0002567768096923828,1,1024,7,0
0.00028586387634277344,1,1024,8,0
0.00030803680419921875,1,1024,9,0
0.00033283233642578125,1,1024,10,0
0.00035381317138671875,1,1024,11,0
0.00037479400634765625,1,1024,12,0
0.00039505958557128906,1,1024,13,0
0.00041484832763671875,1,1024,14,0
0.00043392181396484375,1,1024,15,0
0.00045180320739746094,1,1024,16,0
0.00046896934509277344,1,1024,17,0
0.0004837512969970703,1,1024,18,0
0.0005047321319580078,1,1024,19,0
0.0005257129669189453,1,1024,20,0
0.0005397796630859375,1,1024,21,0
0.0005557537078857422,1,1024,22,0
0.0005776882171630859,1,1024,23,0
0.0005939006805419922,1,1024,24,0
0.0006096363067626953,1,1024,25,0
0.0006318092346191406,1,1024,26,0
0.0006508827209472656,1,1024,27,0
0.0006690025329589844,1,1024,28,0
0.0006847381591796875,1,1024,29,0
0.0007040500640869141,1,1024,30,0
0.0007207393646240234,1,1024,31,0
0.0007376670837402344,1,1024,32,0
0.0007579326629638672,1,1024,33,0
0.0007748603820800781,1,1024,34,0
0.000789642333984375,1,1024,35,0
0.0008006095886230469,1,1024,36,0
0.0008158683776855469,1,1024,37,0
0.000827789306640625,1,1024,38,0
0.0008409023284912109,1,1024,39,0
0.0008518695831298828,1,1024,40,0
0.0008647441864013672,1,1024,41,0
0.0008788108825683594,1,1024,42,0
0.0008907318115234375,1,1024,43,0
0.0009038448333740234,1,1024,44,0
0.0009198188781738281,1,1024,45,0
0.0009307861328125,1,1024,46,0
0.0009448528289794922,1,1024,47,0
0.0009598731994628906,1,1024,48,0
0.0009717941284179688,1,1024,49,0
0.000985860824584961,1,1024,50,0
0.0009999275207519531,1,1024,51,0
0.0010118484497070312,1,1024,52,0
0.0010256767272949219,1,1024,53,0
0.001039743423461914,1,1024,54,0
0.0010519027709960938,1,1024,55,0
0.0010650157928466797,1,1024,56,0
0.0010797977447509766,1,1024,57,0
0.0010907649993896484,1,1024,58,0
0.0011048316955566406,1,1024,59,0
0.001119852066040039,1,1024,60,0
0.0011317729949951172,1,1024,61,0
0.0011448860168457031,1,1024,62,0
0.0011599063873291016,1,1024,63,0
0.0011708736419677734,1,1024,64,0
0.0011868476867675781,1,1024,65,0
0.0012009143829345703,1,1024,66,0
0.0012128353118896484,1,1024,67,0
0.0012278556823730469,1,1024,68,0
0.0012407302856445312,1,1024,69,0
0.0012547969818115234,1,1024,70,0
0.0012657642364501953,1,1024,71,0
0.0012788772583007812,1,1024,72,0
0.0012938976287841797,1,1024,73,0
0.0013048648834228516,1,1024,74,0
0.0013189315795898438,1,1024,75,0
0.0013339519500732422,1,1024,76,0
0.0013456344604492188,1,1024,77,0
0.0013599395751953125,1,1024,78,0
0.0013740062713623047,1,1024,79,0
0.0013859272003173828,1,1024,80,0
0.0013988018035888672,1,1024,81,0
0.0014138221740722656,1,1024,82,0
0.0014247894287109375,1,1024,83,0
0.0014407634735107422,1,1024,84,0
0.0014538764953613281,1,1024,85,0
0.0014667510986328125,1,1024,86,0
0.0014789104461669922,1,1024,87,0
0.0014929771423339844,1,1024,88,0
0.001506805419921875,1,1024,89,0
0.0015187263488769531,1,1024,90,0
0.0015327930450439453,1,1024,91,0
0.0015478134155273438,1,1024,92,0
0.0015597343444824219,1,1024,93,0
0.0015747547149658203,1,1024,94,0
0.0015869140625,1,1024,95,0
0.001600027084350586,1,1024,96,0
0.0016109943389892578,1,1024,97,0
0.0016238689422607422,1,1024,98,0
0.0016379356384277344,1,1024,99,0
0.025028705596923828,1,1024,100,0
0.02505183219909668,1,1024,101,0
0.04413270950317383,1,1024,102,0
0.04415082931518555,1,1024,103,0
0.0696268081665039,1,1024,104,0
0.0696709156036377,1,1024,105,0
0.08873295783996582,1,1024,106,0
0.09004878997802734,1,1024,107,0
0.11290192604064941,1,1024,108,0
0.11294388771057129,1,1024,109,0
0.13323974609375,1,1024,110,0
0.13327789306640625,1,1024,111,0
0.15871596336364746,1,1024,112,0
0.15875983238220215,1,1024,113,0
0.17780089378356934,1,1024,114,0
0.17784500122070312,1,1024,115,0
0.2020549774169922,1,1024,116,0
0.20220685005187988,1,1024,117,0
0.2198808193206787,1,1024,118,0
0.22359395027160645,1,1024,119,0
0.23999786376953125,1,1024,120,0
0.24386000633239746,1,1024,121,0
0.26169395446777344,1,1024,122,0
0.26428866386413574,1,1024,123,0
0.2844700813293457,1,1024,124,0
0.2846217155456543,1,1024,125,0
0.30745482444763184,1,1024,126,0
0.30762600898742676,1,1024,127,0
0.3265700340270996,1,1024,128,0
0.3278768062591553,1,1024,129,0
0.35198283195495605,1,1024,130,0
0.35208773612976074,1,1024,131,0
0.37091588973999023,1,1024,132,0
0.37110090255737305,1,1024,133,0
0.39129090309143066,1,1024,134,0
0.39144086837768555,1,1024,135,0
0.4142327308654785,1,1024,136,0
0.4144148826599121,1,1024,137,0
0.4359588623046875,1,1024,138,0
0.43610501289367676,1,1024,139,0
0.4564249515533447,1,1024,140,0
0.45656394958496094,1,1024,141,0
0.4778168201446533,1,1024,142,0
0.47797083854675293,1,1024,143,0
0.5019919872283936,1,1024,144,0
0.5022218227386475,1,1024,145,0
0.5198259353637695,1,1024,146,0
0.5224246978759766,1,1024,147,0
0.5428218841552734,1,1024,148,0
0.5430710315704346,1,1024,149,0
0.564504861831665,1,1024,150,0
0.5647068023681641,1,1024,151,0
0.5859088897705078,1,1024,152,0
0.5861148834228516,1,1024,153,0
0.6076419353485107,1,1024,154,0
0.6079199314117432,1,1024,155,0
0.6280567646026611,1,1024,156,0
0.6282598972320557,1,1024,157,0
0.6521618366241455,1,1024,158,0
0.65230393409729,1,1024,159,0
0.6711018085479736,1,1024,160,0
0.6736428737640381,1,1024,161,0
0.6953060626983643,1,1024,162,0
0.6954450607299805,1,1024,163,0
